alumno_id;codigo_clase;auton1;condeval1
315011104.0;BEXFGKXR;5;1
315011105.0;BEXFGKXR;5;4
315011106.0;BEXFGKXR;5;1
315011107.0;BEXFGKXR;3;3
315011108.0;BEXFGKXR;4;3
315011109.0;BEXFGKXR;5;1
315011110.0;BEXFGKXR;4;1
315011111.0;BEXFGKXR;4;1
315011112.0;BEXFGKXR;5;1
315011113.0;BEXFGKXR;5;1
315011114.0;BEXFGKXR;5;1
315011115.0;BEXFGKXR;4;1
315011116.0;BEXFGKXR;4;1
315011117.0;BEXFGKXR;5;1
315011118.0;BEXFGKXR;5;1
315011119.0;BEXFGKXR;5;1
315011120.0;BEXFGKXR;5;1
315011121.0;BEXFGKXR;5;1
315011122.0;BEXFGKXR;5;2
315011123.0;BEXFGKXR;4;1
315011124.0;BEXFGKXR;4;4
315011125.0;BEXFGKXR;5;1
315011126.0;BEXFGKXR;5;4
315011127.0;BEXFGKXR;5;1
315011128.0;BEXFGKXR;4;1
315011129.0;BEXFGKXR;4;1
315011201.0;ZFPS79LZ;4;1
315011202.0;ZFPS79LZ;2;4
315011203.0;ZFPS79LZ;4;1
315011204.0;ZFPS79LZ;3;1
315011205.0;ZFPS79LZ;5;1
315011206.0;ZFPS79LZ;4;1
315011207.0;ZFPS79LZ;5;1
315011208.0;ZFPS79LZ;5;1
315011209.0;ZFPS79LZ;5;1
315011210.0;ZFPS79LZ;4;1
315011211.0;ZFPS79LZ;4;1
315011212.0;ZFPS79LZ;4;1
315011213.0;ZFPS79LZ;3;4
315011214.0;ZFPS79LZ;5;1
315011215.0;ZFPS79LZ;5;1
315011216.0;ZFPS79LZ;4;1
315011217.0;ZFPS79LZ;4;2
315011218.0;ZFPS79LZ;3;5
315011219.0;ZFPS79LZ;4;1
315011220.0;ZFPS79LZ;5;1
316010101.0;FEEL3FPH;4;3
316010102.0;FEEL3FPH;4;4
316010103.0;FEEL3FPH;4;2
316010104.0;FEEL3FPH;4;2
316010105.0;FEEL3FPH;5;2
316010106.0;FEEL3FPH;4;2
316010107.0;FEEL3FPH;4;2
316010108.0;FEEL3FPH;4;4
316010109.0;FEEL3FPH;5;1
316010110.0;FEEL3FPH;4;2
316010111.0;FEEL3FPH;5;2
316010112.0;FEEL3FPH;4;1
316010113.0;FEEL3FPH;5;3
316010114.0;FEEL3FPH;5;1
316010115.0;FEEL3FPH;4;2
316010116.0;FEEL3FPH;5;1
316010117.0;FEEL3FPH;4;2
316010118.0;FEEL3FPH;5;1
316010119.0;FEEL3FPH;5;3
316010120.0;FEEL3FPH;5;1
316010121.0;FEEL3FPH;5;1
316010122.0;FEEL3FPH;5;2
316010123.0;FEEL3FPH;4;2
316010124.0;FEEL3FPH;4;1
316010125.0;FEEL3FPH;4;1
316010126.0;FEEL3FPH;4;3
316010127.0;FEEL3FPH;4;3
316010128.0;FEEL3FPH;5;3
316010201.0;4UHKLNUJ;1;1
316010202.0;4UHKLNUJ;1;1
316010203.0;4UHKLNUJ;3;1
316010204.0;4UHKLNUJ;3;1
316010205.0;4UHKLNUJ;2;2
316010206.0;4UHKLNUJ;1;1
316010207.0;4UHKLNUJ;1;1
316010208.0;4UHKLNUJ;1;3
316010209.0;4UHKLNUJ;1;1
316010210.0;4UHKLNUJ;2;2
316010211.0;4UHKLNUJ;1;3
316010212.0;4UHKLNUJ;2;1
316010213.0;4UHKLNUJ;3;1
316010214.0;4UHKLNUJ;1;1
316010215.0;4UHKLNUJ;3;3
316010216.0;4UHKLNUJ;1;3
316010217.0;4UHKLNUJ;1;4
316010218.0;4UHKLNUJ;2;2
316010219.0;4UHKLNUJ;1;1
316010220.0;4UHKLNUJ;2;1
316010221.0;4UHKLNUJ;2;1
316010222.0;4UHKLNUJ;2;2
316010223.0;4UHKLNUJ;1;2
316010224.0;4UHKLNUJ;3;1
316010225.0;4UHKLNUJ;2;1
316010226.0;4UHKLNUJ;1;2
316010227.0;4UHKLNUJ;3;2
316010228.0;4UHKLNUJ;2;2
316010229.0;4UHKLNUJ;3;1
316010301.0;WKK9Z34T;4;3
316010302.0;WKK9Z34T;3;1
316010303.0;WKK9Z34T;3;1
316010304.0;WKK9Z34T;1;2
316010305.0;WKK9Z34T;2;2
316010306.0;WKK9Z34T;2;2
316010307.0;WKK9Z34T;3;1
316010308.0;WKK9Z34T;3;3
316010309.0;WKK9Z34T;2;2
316010310.0;WKK9Z34T;5;1
316010311.0;WKK9Z34T;2;3
316010312.0;WKK9Z34T;2;4
316010313.0;WKK9Z34T;2;3
316010314.0;WKK9Z34T;4;1
316010315.0;WKK9Z34T;4;2
316010316.0;WKK9Z34T;4;1
316010317.0;WKK9Z34T;5;1
316010318.0;WKK9Z34T;1;3
316010319.0;WKK9Z34T;1;3
316010320.0;WKK9Z34T;3;2
316010321.0;WKK9Z34T;3;4
316010401.0;FTGGYSZH;2;4
316010402.0;FTGGYSZH;1;1
316010403.0;FTGGYSZH;1;2
316010404.0;FTGGYSZH;2;5
316010405.0;FTGGYSZH;1;1
316010406.0;FTGGYSZH;1;5
316010407.0;FTGGYSZH;2;1
316010408.0;FTGGYSZH;2;1
316010409.0;FTGGYSZH;3;1
316010410.0;FTGGYSZH;2;1
316010411.0;FTGGYSZH;1;1
316010412.0;FTGGYSZH;1;1
316010413.0;FTGGYSZH;2;1
316010414.0;FTGGYSZH;1;3
316010415.0;FTGGYSZH;2;1
316010416.0;FTGGYSZH;1;2
316010417.0;FTGGYSZH;1;4
316010418.0;FTGGYSZH;1;4
316010419.0;FTGGYSZH;5;4
316010420.0;FTGGYSZH;1;1
316010421.0;FTGGYSZH;3;2
316010422.0;FTGGYSZH;3;2
316010423.0;FTGGYSZH;2;1
316010424.0;FTGGYSZH;2;3
316010425.0;FTGGYSZH;2;3
316010426.0;FTGGYSZH;1;1
316010427.0;FTGGYSZH;1;1
316010428.0;FTGGYSZH;1;1
316010501.0;G3N78EEU;5;5
316010502.0;G3N78EEU;4;5
316010503.0;G3N78EEU;5;5
316010504.0;G3N78EEU;5;5
316010505.0;G3N78EEU;4;5
316010506.0;G3N78EEU;5;5
316010507.0;G3N78EEU;4;5
316010508.0;G3N78EEU;3;5
316010509.0;G3N78EEU;4;5
316010510.0;G3N78EEU;4;5
316010511.0;G3N78EEU;4;5
316010512.0;G3N78EEU;4;5
316010513.0;G3N78EEU;4;5
316010514.0;G3N78EEU;4;5
316010515.0;G3N78EEU;4;5
316010516.0;G3N78EEU;4;5
316010517.0;G3N78EEU;4;5
316010518.0;G3N78EEU;4;5
316010519.0;G3N78EEU;3;5
316010520.0;G3N78EEU;4;5
316010521.0;G3N78EEU;4;2
316010522.0;G3N78EEU;4;3
316010523.0;G3N78EEU;4;3
316010524.0;G3N78EEU;4;3
316010525.0;G3N78EEU;4;4
316010526.0;G3N78EEU;4;4
316010527.0;G3N78EEU;4;5
316010528.0;G3N78EEU;5;5
316010529.0;G3N78EEU;2;5
316010530.0;G3N78EEU;3;5
316010531.0;G3N78EEU;3;5
316010532.0;G3N78EEU;3;5
316010601.0;TVX8H7SE;4;1
316010602.0;TVX8H7SE;2;2
316010603.0;TVX8H7SE;4;2
316010604.0;TVX8H7SE;4;1
316010605.0;TVX8H7SE;5;1
316010606.0;TVX8H7SE;5;1
316010607.0;TVX8H7SE;5;1
316010608.0;TVX8H7SE;4;2
316010609.0;TVX8H7SE;2;3
316010610.0;TVX8H7SE;4;3
316010611.0;TVX8H7SE;4;4
316010612.0;TVX8H7SE;4;5
316010613.0;TVX8H7SE;4;4
316010614.0;TVX8H7SE;5;2
316010615.0;TVX8H7SE;4;1
316010616.0;TVX8H7SE;5;1
316010617.0;TVX8H7SE;4;1
316010618.0;TVX8H7SE;3;1
316010619.0;TVX8H7SE;3;1
316010620.0;TVX8H7SE;2;1
316010621.0;TVX8H7SE;4;1
316010622.0;TVX8H7SE;4;2
316010623.0;TVX8H7SE;2;2
316010624.0;TVX8H7SE;4;5
316010625.0;TVX8H7SE;1;2
316010626.0;TVX8H7SE;4;4
316010627.0;TVX8H7SE;4;1
316010628.0;TVX8H7SE;5;1
316010629.0;TVX8H7SE;5;1
316010630.0;TVX8H7SE;2;2
316010631.0;TVX8H7SE;4;2
316010632.0;TVX8H7SE;4;2
316010701.0;AXU54DBR;3;1
316010702.0;AXU54DBR;3;2
316010703.0;AXU54DBR;3;2
316010704.0;AXU54DBR;3;1
316010705.0;AXU54DBR;4;3
316010706.0;AXU54DBR;1;1
316010707.0;AXU54DBR;2;2
316010708.0;AXU54DBR;4;1
316010709.0;AXU54DBR;4;1
316010710.0;AXU54DBR;3;2
316010711.0;AXU54DBR;3;1
316010712.0;AXU54DBR;3;1
316010713.0;AXU54DBR;3;1
316010714.0;AXU54DBR;3;2
316010715.0;AXU54DBR;4;1
316010716.0;AXU54DBR;3;2
316010717.0;AXU54DBR;3;2
316010718.0;AXU54DBR;3;1
316010719.0;AXU54DBR;2;3
316010720.0;AXU54DBR;3;4
316010721.0;AXU54DBR;4;1
316010722.0;AXU54DBR;3;1
316010723.0;AXU54DBR;2;1
316010724.0;AXU54DBR;2;4
316010725.0;AXU54DBR;3;3
316010726.0;AXU54DBR;5;1
316010727.0;AXU54DBR;3;3
316010728.0;AXU54DBR;4;3
316010801.0;VQCHY32N;5;1
316010802.0;VQCHY32N;5;1
316010803.0;VQCHY32N;5;2
316010804.0;VQCHY32N;4;1
316010805.0;VQCHY32N;4;1
316010806.0;VQCHY32N;4;2
316010807.0;VQCHY32N;4;1
316010808.0;VQCHY32N;4;2
316010809.0;VQCHY32N;5;1
316010810.0;VQCHY32N;4;1
316010811.0;VQCHY32N;4;2
316010812.0;VQCHY32N;5;1
316010813.0;VQCHY32N;4;1
316010814.0;VQCHY32N;5;5
316010815.0;VQCHY32N;4;1
316010816.0;VQCHY32N;5;1
316010817.0;VQCHY32N;5;2
316010818.0;VQCHY32N;5;1
316010819.0;VQCHY32N;5;1
316010820.0;VQCHY32N;5;1
316010821.0;VQCHY32N;5;2
316010822.0;VQCHY32N;4;1
316010823.0;VQCHY32N;5;1
316010824.0;VQCHY32N;5;1
316010825.0;VQCHY32N;5;4
316010826.0;VQCHY32N;4;2
316010827.0;VQCHY32N;4;1
316010901.0;JTAQWEF7;2;3
316010902.0;JTAQWEF7;3;4
316010903.0;JTAQWEF7;5;1
316010904.0;JTAQWEF7;5;1
316010905.0;JTAQWEF7;5;1
316010906.0;JTAQWEF7;5;2
316010907.0;JTAQWEF7;5;1
316010908.0;JTAQWEF7;5;1
316010909.0;JTAQWEF7;5;1
316010910.0;JTAQWEF7;4;1
316010911.0;JTAQWEF7;4;1
316010912.0;JTAQWEF7;4;1
316010913.0;JTAQWEF7;5;1
316010914.0;JTAQWEF7;5;1
316010915.0;JTAQWEF7;4;1
316010916.0;JTAQWEF7;5;1
316010917.0;JTAQWEF7;2;3
316010918.0;JTAQWEF7;2;2
316010919.0;JTAQWEF7;4;1
316010920.0;JTAQWEF7;3;2
316010921.0;JTAQWEF7;3;2
316010922.0;JTAQWEF7;4;1
316010923.0;JTAQWEF7;4;1
316010924.0;JTAQWEF7;5;1
316010925.0;JTAQWEF7;3;2
316010926.0;JTAQWEF7;4;2
316010927.0;JTAQWEF7;4;2
316010928.0;JTAQWEF7;4;1
316010929.0;JTAQWEF7;5;1
316011001.0;D8DZ5ENB;5;1
316011002.0;D8DZ5ENB;4;5
316011003.0;D8DZ5ENB;2;1
316011004.0;D8DZ5ENB;5;1
316011005.0;D8DZ5ENB;5;1
316011006.0;D8DZ5ENB;4;4
316011007.0;D8DZ5ENB;4;3
316011008.0;D8DZ5ENB;3;1
316011009.0;D8DZ5ENB;4;1
316011010.0;D8DZ5ENB;4;4
316011011.0;D8DZ5ENB;4;4
316011012.0;D8DZ5ENB;5;1
316011013.0;D8DZ5ENB;3;2
316011014.0;D8DZ5ENB;4;2
316011015.0;D8DZ5ENB;5;4
316011016.0;D8DZ5ENB;5;4
316011017.0;D8DZ5ENB;5;4
316011018.0;D8DZ5ENB;3;5
316011019.0;D8DZ5ENB;3;5
316011020.0;D8DZ5ENB;4;5
316011021.0;D8DZ5ENB;4;5
316011022.0;D8DZ5ENB;5;2
316011023.0;D8DZ5ENB;4;5
316011024.0;D8DZ5ENB;4;3
317010101.0;C6ZS7P3G;5;1
317010102.0;C6ZS7P3G;3;1
317010103.0;C6ZS7P3G;4;1
317010104.0;C6ZS7P3G;4;1
317010105.0;C6ZS7P3G;5;2
317010106.0;C6ZS7P3G;4;1
317010107.0;C6ZS7P3G;5;1
317010108.0;C6ZS7P3G;3;5
317010201.0;B7A7QDAT;4;2
317010202.0;B7A7QDAT;5;2
317010203.0;B7A7QDAT;4;3
317010204.0;B7A7QDAT;5;1
317010205.0;B7A7QDAT;5;1
317010206.0;B7A7QDAT;5;3
317010207.0;B7A7QDAT;5;4
317010208.0;B7A7QDAT;3;5
317010209.0;B7A7QDAT;5;3
317010210.0;B7A7QDAT;4;3
317010211.0;B7A7QDAT;5;2
317010212.0;B7A7QDAT;4;1
317010213.0;B7A7QDAT;4;3
317010301.0;TNZFGACQ;5;3
317010302.0;TNZFGACQ;5;3
317010303.0;TNZFGACQ;5;3
317010304.0;TNZFGACQ;5;3
317010305.0;TNZFGACQ;5;1
317010306.0;TNZFGACQ;5;3
317010307.0;TNZFGACQ;5;3
317010308.0;TNZFGACQ;2;3
317010309.0;TNZFGACQ;4;3
317010310.0;TNZFGACQ;5;3
317010311.0;TNZFGACQ;5;3
317010312.0;TNZFGACQ;5;3
317010401.0;XZYHQT64;5;1
317010402.0;XZYHQT64;4;1
317010403.0;XZYHQT64;4;1
317010404.0;XZYHQT64;3;5
317010405.0;XZYHQT64;2;1
317010406.0;XZYHQT64;5;2
317010407.0;XZYHQT64;4;3
317010408.0;XZYHQT64;5;3
317010409.0;XZYHQT64;5;1
317010410.0;XZYHQT64;5;1
317010411.0;XZYHQT64;3;2
317010412.0;XZYHQT64;3;5
317010413.0;XZYHQT64;4;1
317010414.0;XZYHQT64;5;1
317010415.0;XZYHQT64;4;4
317010416.0;XZYHQT64;5;1
317010417.0;XZYHQT64;5;2
317010501.0;GQ5DPEWZ;4;1
317010502.0;GQ5DPEWZ;5;1
317010503.0;GQ5DPEWZ;5;1
317010504.0;GQ5DPEWZ;4;1
317010505.0;GQ5DPEWZ;2;2
317010506.0;GQ5DPEWZ;3;1
317010507.0;GQ5DPEWZ;5;1
317010508.0;GQ5DPEWZ;5;1
317010509.0;GQ5DPEWZ;4;1
317010510.0;GQ5DPEWZ;5;1
317010511.0;GQ5DPEWZ;5;1
317010512.0;GQ5DPEWZ;5;1
317010513.0;GQ5DPEWZ;3;1
317010514.0;GQ5DPEWZ;1;1
317010515.0;GQ5DPEWZ;2;1
317010601.0;2AMLNEF4;5;2
317010602.0;2AMLNEF4;5;1
317010603.0;2AMLNEF4;5;1
317010604.0;2AMLNEF4;5;4
317010605.0;2AMLNEF4;5;1
317010606.0;2AMLNEF4;5;1
317010607.0;2AMLNEF4;5;1
317010608.0;2AMLNEF4;2;2
317010609.0;2AMLNEF4;5;1
317010610.0;2AMLNEF4;5;1
317010611.0;2AMLNEF4;5;2
317010612.0;2AMLNEF4;3;1
317010613.0;2AMLNEF4;5;1
317010614.0;2AMLNEF4;5;1
317010615.0;2AMLNEF4;5;4
317010616.0;2AMLNEF4;5;1
317010617.0;2AMLNEF4;5;1
317010618.0;2AMLNEF4;3;2
317010619.0;2AMLNEF4;5;2
317010620.0;2AMLNEF4;3;1
317010621.0;2AMLNEF4;5;1
317010701.0;FLS59GN4;3;1
317010702.0;FLS59GN4;5;1
317010703.0;FLS59GN4;5;2
317010704.0;FLS59GN4;4;1
317010705.0;FLS59GN4;5;4
317010706.0;FLS59GN4;3;4
317010707.0;FLS59GN4;3;1
317010708.0;FLS59GN4;4;1
317010709.0;FLS59GN4;3;1
317010710.0;FLS59GN4;4;1
317010711.0;FLS59GN4;5;1
317010712.0;FLS59GN4;4;2
317010713.0;FLS59GN4;3;1
317010714.0;FLS59GN4;5;1
317010715.0;FLS59GN4;5;1
317010716.0;FLS59GN4;5;3
317010717.0;FLS59GN4;3;1
317010718.0;FLS59GN4;5;1
317010719.0;FLS59GN4;4;2
317010720.0;FLS59GN4;5;3
317010721.0;FLS59GN4;5;1
317010722.0;FLS59GN4;4;1
317010723.0;FLS59GN4;5;3
317010724.0;FLS59GN4;4;3
317010725.0;FLS59GN4;3;1
318010101.0;EHATWS5Z;4;1
318010102.0;EHATWS5Z;4;1
318010103.0;EHATWS5Z;5;3
318010104.0;EHATWS5Z;5;1
318010105.0;EHATWS5Z;4;1
318010106.0;EHATWS5Z;3;5
318010107.0;EHATWS5Z;5;1
318010108.0;EHATWS5Z;5;1
318010109.0;EHATWS5Z;5;1
318010110.0;EHATWS5Z;5;1
318010111.0;EHATWS5Z;5;1
318010112.0;EHATWS5Z;5;1
318010113.0;EHATWS5Z;4;1
318010114.0;EHATWS5Z;3;5
318010115.0;EHATWS5Z;4;3
318010116.0;EHATWS5Z;3;3
318010117.0;EHATWS5Z;4;3
318010118.0;EHATWS5Z;1;1
318010119.0;EHATWS5Z;5;3
318010120.0;EHATWS5Z;3;4
318010121.0;EHATWS5Z;5;1
318010122.0;EHATWS5Z;5;5
318010123.0;EHATWS5Z;4;1
318010124.0;EHATWS5Z;4;1
318010125.0;EHATWS5Z;5;1
318010126.0;EHATWS5Z;4;5
318010127.0;EHATWS5Z;3;5
318010128.0;EHATWS5Z;5;4
318010201.0;ARCXLK8L;3;1
318010202.0;ARCXLK8L;3;1
318010203.0;ARCXLK8L;4;1
318010204.0;ARCXLK8L;5;1
318010205.0;ARCXLK8L;3;1
318010206.0;ARCXLK8L;5;3
318010207.0;ARCXLK8L;3;1
318010208.0;ARCXLK8L;4;1
318010209.0;ARCXLK8L;5;4
318010210.0;ARCXLK8L;5;3
318010211.0;ARCXLK8L;5;1
318010212.0;ARCXLK8L;4;1
318010213.0;ARCXLK8L;5;1
318010214.0;ARCXLK8L;4;1
318010215.0;ARCXLK8L;4;2
318010216.0;ARCXLK8L;3;3
318010217.0;ARCXLK8L;4;1
318010218.0;ARCXLK8L;5;1
318010219.0;ARCXLK8L;4;1
318010220.0;ARCXLK8L;4;2
318010221.0;ARCXLK8L;5;1
318010222.0;ARCXLK8L;4;2
318010223.0;ARCXLK8L;3;2
318010224.0;ARCXLK8L;4;1
318010225.0;ARCXLK8L;4;3
318010226.0;ARCXLK8L;4;3
318010301.0;RCTYHL49;5;3
318010302.0;RCTYHL49;4;3
318010303.0;RCTYHL49;5;3
318010304.0;RCTYHL49;1;3
318010305.0;RCTYHL49;2;3
318010306.0;RCTYHL49;4;3
318010307.0;RCTYHL49;4;3
318010308.0;RCTYHL49;4;3
318010309.0;RCTYHL49;4;3
318010310.0;RCTYHL49;5;3
318010311.0;RCTYHL49;4;3
318010312.0;RCTYHL49;2;3
318010313.0;RCTYHL49;5;1
318010314.0;RCTYHL49;3;3
318010315.0;RCTYHL49;2;3
318010316.0;RCTYHL49;2;3
318010317.0;RCTYHL49;2;3
318010318.0;RCTYHL49;4;3
318010319.0;RCTYHL49;5;3
318010320.0;RCTYHL49;4;3
318010321.0;RCTYHL49;5;3
318010322.0;RCTYHL49;4;3
318010401.0;QNSSKPMH;1;3
318010402.0;QNSSKPMH;4;4
318010403.0;QNSSKPMH;1;5
318010404.0;QNSSKPMH;1;3
318010405.0;QNSSKPMH;2;4
318010406.0;QNSSKPMH;1;2
318010407.0;QNSSKPMH;1;5
318010408.0;QNSSKPMH;2;1
318010409.0;QNSSKPMH;4;5
318010410.0;QNSSKPMH;1;1
318010411.0;QNSSKPMH;1;4
318010412.0;QNSSKPMH;4;1
318010413.0;QNSSKPMH;1;3
318010414.0;QNSSKPMH;2;3
318010415.0;QNSSKPMH;1;3
318010416.0;QNSSKPMH;1;3
318010417.0;QNSSKPMH;2;4
318010418.0;QNSSKPMH;1;4
318010419.0;QNSSKPMH;1;2
318010420.0;QNSSKPMH;1;4
318010501.0;NK5KG7C3;1;4
318010502.0;NK5KG7C3;1;5
318010503.0;NK5KG7C3;1;5
318010504.0;NK5KG7C3;1;5
318010505.0;NK5KG7C3;2;2
318010506.0;NK5KG7C3;1;5
318010507.0;NK5KG7C3;2;5
318010508.0;NK5KG7C3;1;5
318010509.0;NK5KG7C3;1;5
318010510.0;NK5KG7C3;4;3
318010511.0;NK5KG7C3;1;5
318010512.0;NK5KG7C3;1;4
318010513.0;NK5KG7C3;1;5
318010514.0;NK5KG7C3;1;5
318010515.0;NK5KG7C3;1;3
318010516.0;NK5KG7C3;1;3
318010517.0;NK5KG7C3;1;5
318010518.0;NK5KG7C3;1;4
318010519.0;NK5KG7C3;1;5
318010520.0;NK5KG7C3;1;2
318010601.0;ZARJCCMQ;5;1
318010602.0;ZARJCCMQ;5;1
318010603.0;ZARJCCMQ;2;1
318010604.0;ZARJCCMQ;3;2
318010605.0;ZARJCCMQ;5;4
318010606.0;ZARJCCMQ;2;5
318010607.0;ZARJCCMQ;5;4
318010608.0;ZARJCCMQ;5;1
318010609.0;ZARJCCMQ;5;1
318010610.0;ZARJCCMQ;4;1
318010611.0;ZARJCCMQ;4;1
318010612.0;ZARJCCMQ;5;5
318010613.0;ZARJCCMQ;3;2
318010614.0;ZARJCCMQ;4;2
318010615.0;ZARJCCMQ;4;2
318010616.0;ZARJCCMQ;5;1
318010617.0;ZARJCCMQ;5;1
318010618.0;ZARJCCMQ;4;1
318010619.0;ZARJCCMQ;4;4
318010620.0;ZARJCCMQ;4;4
318010621.0;ZARJCCMQ;4;1
318010622.0;ZARJCCMQ;5;5
318010623.0;ZARJCCMQ;4;1
318010624.0;ZARJCCMQ;5;1
318010701.0;N9G2UULN;5;1
318010702.0;N9G2UULN;5;1
318010703.0;N9G2UULN;5;1
318010704.0;N9G2UULN;5;1
318010705.0;N9G2UULN;5;1
318010706.0;N9G2UULN;4;1
318010707.0;N9G2UULN;5;1
318010708.0;N9G2UULN;5;1
318010709.0;N9G2UULN;5;2
318010710.0;N9G2UULN;4;1
318010801.0;S6NQS2RF;3;2
318010802.0;S6NQS2RF;1;3
318010803.0;S6NQS2RF;3;2
318010804.0;S6NQS2RF;2;1
318010805.0;S6NQS2RF;2;1
318010806.0;S6NQS2RF;3;2
318010807.0;S6NQS2RF;4;1
318010808.0;S6NQS2RF;2;1
318010809.0;S6NQS2RF;2;2
318010810.0;S6NQS2RF;1;3
318010811.0;S6NQS2RF;1;3
318010812.0;S6NQS2RF;1;1
318010813.0;S6NQS2RF;2;1
318010814.0;S6NQS2RF;1;3
318010815.0;S6NQS2RF;1;3
318010816.0;S6NQS2RF;2;2
318010817.0;S6NQS2RF;3;2
318010818.0;S6NQS2RF;3;2
318010819.0;S6NQS2RF;2;1
318010820.0;S6NQS2RF;1;4
318010821.0;S6NQS2RF;2;4
318010822.0;S6NQS2RF;1;1
318010823.0;S6NQS2RF;1;4
318010824.0;S6NQS2RF;3;5
318010825.0;S6NQS2RF;3;2
318010826.0;S6NQS2RF;4;1
318010827.0;S6NQS2RF;2;3
318010828.0;S6NQS2RF;3;2
318010829.0;S6NQS2RF;5;2
318010901.0;MFXHX2J6;5;3
318010902.0;MFXHX2J6;3;2
318010903.0;MFXHX2J6;4;2
318010904.0;MFXHX2J6;4;2
318010905.0;MFXHX2J6;4;5
318010906.0;MFXHX2J6;4;3
318010907.0;MFXHX2J6;5;3
318010908.0;MFXHX2J6;4;1
318010909.0;MFXHX2J6;4;3
318010910.0;MFXHX2J6;4;2
318010911.0;MFXHX2J6;5;3
318010912.0;MFXHX2J6;4;2
318010913.0;MFXHX2J6;3;4
318010914.0;MFXHX2J6;5;2
318010915.0;MFXHX2J6;3;2
318010916.0;MFXHX2J6;4;1
318010917.0;MFXHX2J6;3;4
318010918.0;MFXHX2J6;5;2
318010919.0;MFXHX2J6;5;1
318010920.0;MFXHX2J6;4;1
318010921.0;MFXHX2J6;3;5
318010922.0;MFXHX2J6;5;5
318010923.0;MFXHX2J6;4;3
318010924.0;MFXHX2J6;5;1
318010925.0;MFXHX2J6;4;3
318010926.0;MFXHX2J6;5;3
318010927.0;MFXHX2J6;4;3
318010928.0;MFXHX2J6;5;4
318010929.0;MFXHX2J6;3;2
318010930.0;MFXHX2J6;5;1
318010931.0;MFXHX2J6;4;1
318010932.0;MFXHX2J6;4;2
318011001.0;PE9RLB7E;4;4
318011002.0;PE9RLB7E;4;2
318011003.0;PE9RLB7E;3;2
318011004.0;PE9RLB7E;4;1
318011005.0;PE9RLB7E;4;2
318011006.0;PE9RLB7E;2;2
318011007.0;PE9RLB7E;2;1
318021001.0;UF4K63G2;2;2
318011008.0;PE9RLB7E;4;2
318011009.0;PE9RLB7E;4;4
318011010.0;PE9RLB7E;4;1
318011011.0;PE9RLB7E;3;2
318011012.0;PE9RLB7E;4;2
318011013.0;PE9RLB7E;4;2
318011014.0;PE9RLB7E;5;1
318011015.0;PE9RLB7E;3;1
318011016.0;PE9RLB7E;4;1
318011017.0;PE9RLB7E;5;1
318011018.0;PE9RLB7E;4;2
318011019.0;PE9RLB7E;4;4
318011020.0;PE9RLB7E;4;2
318011021.0;PE9RLB7E;4;1
318011022.0;PE9RLB7E;4;1
318011023.0;PE9RLB7E;5;1
318021101.0;74AM3BXE;5;1
318021102.0;74AM3BXE;4;1
318021103.0;74AM3BXE;5;1
318021104.0;74AM3BXE;5;1
318021105.0;74AM3BXE;5;1
318021106.0;74AM3BXE;2;5
318021107.0;74AM3BXE;5;1
318011101.0;2V9FAF65;3;2
318021108.0;74AM3BXE;5;2
318021109.0;74AM3BXE;5;1
318021110.0;74AM3BXE;5;1
318021111.0;74AM3BXE;5;1
318021112.0;74AM3BXE;4;2
318021113.0;74AM3BXE;5;1
318021114.0;74AM3BXE;4;4
318021115.0;74AM3BXE;5;1
318021116.0;74AM3BXE;5;1
318021117.0;74AM3BXE;5;1
318021118.0;74AM3BXE;5;1
318021119.0;74AM3BXE;4;2
319010101.0;HFLJHBLF;5;5
319010102.0;HFLJHBLF;5;1
319010103.0;HFLJHBLF;5;1
319010104.0;HFLJHBLF;4;1
319010105.0;HFLJHBLF;2;3
319010106.0;HFLJHBLF;4;3
319010107.0;HFLJHBLF;4;1
319010108.0;HFLJHBLF;5;1
319010109.0;HFLJHBLF;5;1
319010110.0;HFLJHBLF;5;1
319010111.0;HFLJHBLF;5;1
319010112.0;HFLJHBLF;5;1
319010113.0;HFLJHBLF;4;1
319010114.0;HFLJHBLF;4;1
319010115.0;HFLJHBLF;5;1
319010116.0;HFLJHBLF;5;1
319010117.0;HFLJHBLF;5;2
319010118.0;HFLJHBLF;5;1
319010119.0;HFLJHBLF;4;1
319010120.0;HFLJHBLF;5;1
319010121.0;HFLJHBLF;4;1
319010122.0;HFLJHBLF;5;1
319010123.0;HFLJHBLF;4;1
319010124.0;HFLJHBLF;3;1
319010125.0;HFLJHBLF;4;1
319010201.0;U8FKQTGU;2;1
319010202.0;U8FKQTGU;5;1
319010203.0;U8FKQTGU;4;4
319010204.0;U8FKQTGU;4;2
319010205.0;U8FKQTGU;4;1
319010206.0;U8FKQTGU;4;1
319010207.0;U8FKQTGU;4;1
319010208.0;U8FKQTGU;5;3
319010209.0;U8FKQTGU;5;1
319010210.0;U8FKQTGU;5;1
319010211.0;U8FKQTGU;1;2
319010212.0;U8FKQTGU;5;1
319010213.0;U8FKQTGU;4;1
319010214.0;U8FKQTGU;4;2
319010215.0;U8FKQTGU;4;5
319010216.0;U8FKQTGU;5;1
319010217.0;U8FKQTGU;4;1
319010218.0;U8FKQTGU;4;2
319010219.0;U8FKQTGU;3;1
319010220.0;U8FKQTGU;5;1
319010221.0;U8FKQTGU;3;1
319010222.0;U8FKQTGU;4;1
319010223.0;U8FKQTGU;3;4
